TFN,S70201-2924D-01,10.96.14.253,Version 12.0(5.2)XU
TFN,S70201-2960D-02,10.96.14.250,Version 12.2(44)SE6
TFN,A70201-2960D-03,10.96.14.252,Version 12.2(58)SE2
TFN,S70201-2924D-04,10.96.14.247,Version 12.0(5.2)XU
TFN,C80603-9300D-01,10.96.9.254,Version 16.12.03a
TFN,C80603-9300D-01,10.96.9.254,Version 16.12.03a
TFN,C80603-2610S-01,10.96.0.251,Version 12.2(46a)
TFN,C80603-3925D-01,10.96.250.1,Version 15.2(4)M6a
TFN,C80603-3925D-02,10.96.250.2,Version 15.2(4)M6a
TFN,C80603-2960D-01,10.96.0.249,Version 12.2(58)SE2
TFN,C80603-2960D-02,10.96.0.248,Version 12.2(58)SE2
TFN,C80603-2960D-03,10.96.0.247,Version 12.2(58)SE2
TFN,C80603-2960D-04,10.96.0.246,Version 12.2(58)SE2
TFN,C80603-2960D-05,10.96.0.243,Version 12.2(58)SE2
TFN,C80603-2960D-06,10.96.0.245,Version 12.2(58)SE2
TFN,C80603-2960D-07,10.96.0.242,Version 12.2(58)SE2
TFN,C80603-2960D-08,10.96.0.236,Version 12.2(55)SE7
TFN,C80603-2950D-09,10.96.0.239,Version 12.1(22)EA4a
TFN,C80603-2950D-10,10.96.0.240,Version 12.1(22)EA4a
TFN,C80603-3550D-11,10.96.31.1,Version 12.1(13)EA1c
TFN,C80603-3560D-12,10.96.31.2,Version 12.2(25)SEE3
TFN,C80603-3524D-13,10.96.0.154,Version 12.0(5.2)XU
TFN,A80603-4321D-01,10.96.2.134,Version 15.5(3)S4b
TFN,A80603-4321D-02,10.96.2.138,Version 15.5(3)S4b
TFN,A80603-2924D-01,10.96.12.253,Version 12.0(5.2)XU
TFN,A83101-4321D-01,10.96.24.254,Version 15.5(3)S4b
TFN,A83101-4321D-02,10.96.24.252,Version 15.5(3)S4b
TFN,A83101-2950D-01,10.96.24.253,Version 12.1(22)EA4a
TFN,A80201-4321D-01,10.96.255.2,Version 15.5(3)S4b
TFN,A80201-4321D-02,10.96.2.252,Version 15.5(3)S4b
TFN,A80201-2924D-01,10.96.2.253,Version 12.0(5.2)XU
TFN,A80001-4321D-01,10.96.255.26,Version 15.5(3)S4b
TFN,A80001-4321D-02,10.96.10.252,Version 15.5(3)S4b
TFN,A80001-2924D-01,10.96.10.253,Version 12.0(5.2)XU
TFN,A80401-4321D-01,10.96.4.254,Version 15.5(3)S4b
TFN,A80401-4321D-02,10.96.4.252,Version 15.5(3)S4b
TFN,A80401-2924D-01,10.96.4.253,Version 12.0(5.2)XU
TFN,A81301-4321D-01,10.96.6.254,Version 15.5(3)S4b
TFN,A81301-4321D-02,10.96.6.252,Version 15.5(3)S4b
TFN,A81301-2924-01,10.96.6.253,Version 12.0(5)WC17
TFN,H83007-4321D-01,10.96.25.30,Version 15.5(3)S4b
TFN,H83007-2960D-01,10.96.25.29,Version 12.2(58)SE2
TFN,H83008-4321D-01,10.96.25.46,Version 15.5(3)S4b
TFN,H83008-2960D-01,10.96.25.45,Version 12.2(58)SE2
TFN,H60002-4321D-01,10.96.17.14,Version 15.5(3)S4b
TFN,H60002-2960D-01,10.96.17.13,Version 12.2(58)SE2
TFN,H60005-4321D-01,10.96.17.30,Version 15.5(3)S4b
TFN,H60005-3550D-01,10.96.17.29,Version 12.2(46)SE
TFN,H61302-4321D-01,10.96.17.242,Version 15.5(3)S4b
TFN,H61302-2924D-01,10.96.17.93,Version 12.0(5.3)WC(1)
TFN,H62101-1941D-01,10.96.17.126,Version 15.1(2)T5
TFN,H62101-2960D-01,10.96.17.125,Version 12.2(55)SE7
TFN,H70101-4321D-01,10.96.15.30,Version 15.5(3)S4b
TFN,H70101-2924D-01,10.96.15.29,Version 12.0(5.3)WC(1)
TFN,H70103-4321D-01,10.96.15.46,Version 15.5(3)S4b
TFN,H70103-2924D-01,10.96.15.45,Version 12.0(5.3)WC(1)
TFN,H70203-4321D-01,10.96.15.62,Version 15.5(3)S4b
TFN,H70203-2924D-01,10.96.15.61,Version 12.0(5.3)WC(1)
TFN,H70403-4321D-01,10.96.19.142,Version 15.5(3)S4b
TFN,H70403-2924D-01,10.96.19.141,Version 12.0(5.2)XU
TFN,H70901-4321D-01,10.96.15.190,Version 15.5(3)S4b
TFN,H70901-2960D-01,10.96.15.189,Version 12.2(35)SE5
TFN,H71002-4321D-01,10.96.15.94,Version 15.5(3)S4b
TFN,H71002-2950D-01,10.96.15.157,Version 12.1(22)EA4a
TFN,H71101-4321D-01,10.96.15.126,Version 15.5(3)S4b
TFN,H71101-2950D-01,10.96.15.125,Version 12.1(22)EA4a
TFN,H72001-4321D-01,10.96.15.218,Version 15.5(3)S4b
TFN,H72001-2950D-01,10.96.19.93,Version 12.1(22)EA13
TFN,H73001-4321D-01,10.96.15.78,Version 15.5(3)S4b
TFN,H73001-2924D-01,10.96.15.77,Version 12.0(5.2)XU
TFN,H74401-4321D-01,10.96.15.110,Version 15.5(3)S4b
TFN,H74401-3550D-01,10.96.15.173,Version 12.2(46)SE
TFN,H74401-2960D-02,10.96.15.109,Version 12.2(55r)SE
TFN,H80101-4321D-01,10.96.11.46,Version 15.5(3)S4b
TFN,H80101-2924D-01,10.96.11.45,Version 12.0(5)WC11
TFN,H80606-4321D-01,10.96.3.126,Version 15.5(3)S4b
TFN,H80606-2960D-01,10.96.3.125,Version 12.2(35)SE5
TFN,H80702-4321D-01,10.96.7.14,Version 15.5(3)S4b
TFN,H80702-2924D-01,10.96.7.13,Version 12.0(5.2)XU
TFN,H80703-4321D-01,10.96.7.30,Version 15.5(3)S4b
TFN,H80703-2924D-01,10.96.7.29,Version 12.0(5.2)XU
TFN,H80705-4321D-01,10.96.7.46,Version 15.5(3)S4b
TFN,H80705-2924D-01,10.96.7.45,Version 12.0(5.3)WC(1)
TFN,H81102-4321D-01,10.96.5.46,Version 15.5(3)S4b
TFN,H81102-2924D-01,10.96.5.45,Version 12.0(5.3)WC(1)
TFN,H81201-4321D-01,10.96.13.14,Version 15.5(3)S4b
TFN,H81201-2924D-01,10.96.13.13,Version 12.0(5.2)XU
TFN,H81303-4321D-01,10.96.7.78,Version 15.5(3)S4b
TFN,H81303-2924D-01,10.96.7.77,Version 12.0(5.3)WC(1)
TFN,H81402-4321D-01,10.96.7.126,Version 15.5(3)S4b
TFN,H81402-2924D-01,10.96.7.125,Version 12.0(5.2)XU
TFN,H82001-4321D-01,10.96.13.78,Version 15.5(3)S4b
TFN,H82001-2924D-01,10.96.13.157,Version 12.0(5.2)XU
TFN,H82103-4321D-01,10.96.5.174,Version 15.5(3)S4b
TFN,H82103-2924D-01,10.96.5.173,Version 12.0(5.2)XU
TFN,H83006-4321D-01,10.96.25.14,Version 15.5(3)S4b
TFN,H83006-2960D-01,10.96.25.13,Version 12.2(55)SE7
TFN,H83010-43211D-01,10.96.25.78,Version 15.5(3)S4b
TFN,H84204-4321D-01,10.96.13.229,Version 15.5(3)S4b
TFN,H84204-2960D-01,10.96.13.109,Version 12.2(58)SE2
TFN,H84203-4321D-01,10.96.5.206,Version 15.5(3)S4b
TFN,H84203-2960D-01,10.96.5.205,Version 12.2(44)SE6
TFN,H89301-4321D-01,10.96.3.30,Version 15.5(3)S4b
TFN,H89301-2960D-01,10.96.3.29,Version 12.2(44)SE6
TFN,H90003-4321D-01,10.96.21.14,Version 15.5(3)S4b
TFN,H90003-2924D-01,10.96.21.13,Version 12.0(5.2)XU
TFN,TX94101-4321D-01,10.96.13.30,Version 15.5(3)S4b
TFN,H94101-2924D-01,10.96.13.29,Version 12.0(5.2)XU
TFN,H94601-1941D-01,10.96.13.245,Version 15.1(2)T5
TFN,H94601-2960D-01,10.96.13.189,Version 12.2(58)SE2
TFN,S60001-4321D-01,10.96.2.102,Version 15.5(3)S4b
TFN,S60001-4321D-02,10.96.2.106,Version 15.5(3)S4b
TFN,S60001-2924D-01,10.96.16.253,Version 12.0(5.2)XU
TFN,S60001-C2950-01,10.96.16.250,Version 12.1(22)EA4a
TFN,S60001-2950-03,10.96.16.240,Version 12.1(22)EA14
TFN,S90005-4321D-01,10.96.2.166,Version 15.5(3)S4b
TFN,S90005-4321D-02,10.96.2.170,Version 15.5(3)S4b
TFN,S90005-2924D-01,10.96.20.253,Version 12.0(5.2)XU
TFN,S90005-2924D-02,10.96.20.250,Version 12.0(5)XU
TFN,S90005-2960D-03,10.96.20.251,Version 12.2(55)SE7
TFN,S95001-4321D-01,10.96.2.174,Version 15.5(3)S4b
TFN,S95001-4321D-02,10.96.2.178,Version 15.5(3)S4b
TFN,S95001-2924D-01,10.96.8.253,Version 12.0(5.2)XU
TFN,S95001-2960D-01,10.96.8.252,Version 12.2(58)SE2
TFN,C80603-2960D-12,10.96.9.250,Version 12.2(55)SE7
TFN,C80603-3550D-13,10.96.9.251,Version 12.2(44)SE6
TFN,S70201-3662D-01,10.96.250.8,Version 12.2(46a)
TFN,Netflow-NHU2F-J07-01,10.32.9.242,Version 15.2(2r)E2
TFN,Netflow-NHU2F-J07-01,10.32.9.242,Version 15.2(2r)E2
TFN,H71005-2621D-01,10.96.15.253,Version 12.2(46a)
TFN,H71005-2950D-01,10.96.19.157,Version 12.1(22)EA4
TWM,DCN-MQN-C9500,172.18.55.254,Version 16.12.3a
TWM,DCN-MQN-C9500,172.18.55.254,Version 16.12.3a
TWM,DCN-MQN4F-4510,172.18.55.253,Version 03.06.00.E
TWM,DCN-MQN4F-4510,172.18.55.253,Version 03.06.00.E
TWM,DCN-MQN4F-101,172.18.55.250,Version 12.2(55)SE7
TWM,DCN-MQN4F-102,172.18.55.251,Version 12.2(55)SE7
TWM,DCN-MQN4F-103,172.18.55.248,Version 12.2(54)SG1
TWM,DCN-MQN4F-104,172.18.55.249,Version 12.2(54)SG1
TWM,DCN-NEO-9500,172.18.3.250,Version 16.12.3a
TWM,DCN-NEO-9500,172.18.3.250,Version 16.12.3a
TWM,DCN-NEO8F-4510,172.18.3.241,Version 03.10.01.E R
TWM,DCN-NEO8F-4510,172.18.3.241,Version 03.10.01.E R
TWM,NOC1-2960D-01,10.32.2.250,Version 12.2(58)SE2
TWM,NOC1-3550D-01,10.32.2.247,Version 12.2(44)SE6
TWM,DCN-NEO1F-101,172.18.2.249,Version 12.1(9)EA1
TWM,DCN-NEO1F-102,172.18.2.248,Version 12.2(58)SE2
TWM,DCN-NEO3F-S02,172.18.28.250,Version 12.2(58)SE2
TWM,DCN-NEO3F-S03,172.18.28.248,Version 12.2(58)SE2
TWM,DCN-NEO3F-S04,172.18.28.251,Version 12.2(58)SE2
TWM,DCN-NEO3F-S05,172.18.28.252,Version 12.2(58)SE2
TWM,DCN-NEO3F-101,172.18.162.222,Version 12.2(58)SE2
TWM,DCN-NEO3F-101,172.18.162.222,Version 12.2(58)SE2
TWM,DCN-NEO3F-102,172.18.28.246,Version 12.2(58)SE2
TWM,DCN-NEO3F-103,172.18.28.247,Version 12.2(58)SE2
TWM,DCN-NEO5F-101,172.18.29.249,Version 12.2(25)SEB4
TWM,DCN-NEO5F-102,10.32.8.249,Version 12.2(35)SE5
TWM,DCN-NEO-7F-101,172.18.4.249,Version 12.0(5.3)WC(1)
TWM,DCN-NEO8F-A01-1,10.32.9.192,Version 15.0(2a)EX5
TWM,DCN-NEO8F-A01-1,10.32.9.192,Version 15.0(2a)EX5
TWM,DCN-NEO8F-101,172.18.30.250,Version 12.2(55)SE3
TWM,DCN-NEO8F-102,172.18.162.223,Version 12.2(55)SE9
TWM,DCN-NEO8F-102,172.18.162.223,Version 12.2(55)SE9
TWM,DCN-NEO8F-103,172.18.16.250,Version 12.2(58)SE2
TWM,DCN-NEO8F-104,172.18.30.251,Version 12.2(55)SE7
TWM,DCN-NEO8F-105,172.18.30.249,Version 12.2(35)SE5
TWM,DCN-NEO8F-106,172.18.30.248,Version 12.2(37)EY
TWM,DCN-NEO8F-7206-NTP,10.128.129.247,Version 12.0(7)
TWM,DCN-NHU-ASR903-01,172.18.0.128,Version 15.6(2)SP6
TWM,DCN-NHU-ASR903-02,172.18.0.129,Version 15.6(2)SP6
TWM,DCN-NHU2F-6509,10.32.250.5,Version 15.5(1)SY5
TWM,DCN-NHU2F-6509,10.32.250.5,Version 15.5(1)SY5
TWM,DCN-NHU-B02-01,172.18.3.15,Version 12.1(11)EA1
TWM,DCN-NHU-B15-01,172.18.2.187,Version 12.2(35)SE5
TWM,DCN-NHU-C05-01,172.18.1.165,Version 12.2(35)SE5
TWM,DCN-NHU-C05-02,172.18.1.163,Version 12.2(35)SE5
TWM,DCN-NHU-C06-01,172.18.1.164,Version 12.2(35)SE5
TWM,DCN-NHU-C06-02,172.18.1.157,Version 12.2(58)SE2
TWM,DCN-NHU-D02-01,172.18.94.1,Version 12.2(50)SE5
TWM,DCN-NHU-D02-01,172.18.94.1,Version 12.2(50)SE5
TWM,DCN-NHU-D03-01,172.18.92.1,Version 12.2(50)SE5
TWM,DCN-NHU-D03-01,172.18.92.1,Version 12.2(50)SE5
TWM,DCN-NHU-D05-01,172.18.92.2,Version 12.2(58)SE2
TWM,DCN-NHU-D05-01,172.18.92.2,Version 12.2(58)SE2
TWM,DCN-NHU-E01-01,172.18.1.247,Version 12.2(35)SE5
TWM,DCN-NHU-E01-02,172.18.60.242,Version 12.2(53)SE2
TWM,DCN-NHU-F03-01,172.18.9.95,Version 12.2(50)SE5
TWM,DCN-NHU-F03-02,172.18.3.230 ,Version 12.2(53)SE2
TWM,DCN-NHU-F04-01,172.27.21.21,Version 12.2(44)SE6
TWM,DCN-NHU-F05-01,172.27.21.226,Version 12.2(55r)SE
TWM,DCN-NHU-F05-01,172.27.21.226,Version 12.2(55r)SE
TWM,DCN-NHU-F06-01,172.18.107.11,Version 12.2(55)SE2
TWM,DCN-NHU-F06-01,172.18.107.11,Version 12.2(55)SE2
TWM,DCN-NHU-F09-02,172.18.2.184,Version 12.2(44)SE6
TWM,DCN-NHU-F09-01,172.18.2.185,Version 12.2(35)SE5
TWM,DCN-NHU2F-F12-1,172.18.8.66,Version 12.2(55)SE3
TWM,DCN-NHU-G10-01,172.18.2.188,Version 12.2(44)SE6
TWM,DCN-NHU-H03-01,10.32.1.241,Version 15.0(2)SE8
TWM,DCN-NHU-H04-01,10.32.9.127,Version 12.2(35)SE5
TWM,DCN-NHU-H05-02,10.32.9.245,Version 12.2(55)SE3
TWM,DCN-NHU-H06-01,172.18.2.180,Version 12.2(35)SE5
TWM,DCN-NHU-H06-02,172.18.2.181,Version 12.2(35)SE5
TWM,DCN-NHU-H06-03,172.18.2.182,Version 12.2(35)SE5
TWM,DCN-NHU-H06-04,172.18.2.186,Version 12.2(44)SE6
TWM,DCN-NHU-H06-05,172.18.2.189,Version 12.2(35)SE5
TWM,DCN-NHU-H06-06,172.18.2.190,Version 12.2(35)SE5
TWM,DCN-NHU2F-G07-1,172.18.9.235,Version 12.2(44)SE6
TWM,DCN-NHU2F-Media,10.35.255.41,Version 12.4(23b)
TWM,DCN-NHU2F-NTP-01,172.18.252.244,Version 15.1(2)T5
TWM,DCN-NHU2F-NTP-02,172.18.252.245,Version 15.1(2)T5
TWM,DCN-NHU2F-I02-01,10.32.10.205,Version 12.2(55)SE7
TWM,DCN-NHU2F-I02-02,10.32.10.204,Version 12.2(55)SE7
TWM,DCN-NHU2F-I05-02,172.18.9.146,Version 12.2(50)SE4
TWM,DCN-NHU2F-I06-01,172.18.8.32,Version 12.2(53)SE2
TWM,DCN-NHU2F-I06-02,10.32.9.244,Version 12.2(53)SE2
TWM,DCN-NHU2F-I06-03,10.32.1.161,Version 12.2(55)SE8
TWM,DCN-NHU2F-I08-01,172.18.1.166,Version 12.2(35)SE5
TWM,DCN-NHU2F-I08-01,172.18.1.166,Version 12.2(35)SE5
TWM,DCN-NHU2F-I08-02,172.18.1.160,Version 12.2(55)SE10
TWM,DCN-NHU2F-I08-03,172.18.1.80,Version 12.2(35)SE5
TWM,DCN-NHU2F-I14-01,172.18.89.250,Version 12.2(53)SE2
TWM,DCN-NHU2F-I09-01,172.18.1.158,Version 12.2(35)SE5
TWM,DCN-NHU2F-I09-02,172.18.1.161,Version 12.2(35)SE5
TWM,DCN-NHU2F-I09-03,172.18.1.162,Version 12.2(35)SE5
TWM,DCN-NHU2F-I09-04,172.18.1.243,Version 12.2(44)SE6
TWM,DCN-NHU2F-J02-01,10.32.1.108,Version 12.2(55)SE5
TWM,DCN-NHU2F-J02-02,10.32.1.113,Version 12.2(44)SE6
TWM,DCN-NHU2F-J02-03,172.27.21.181,Version 12.2(55r)SE
TWM,DCN-NHU2F-J02-03,172.27.21.181,Version 12.2(55r)SE
TWM,DCN-NHU2F-J05-01,10.32.1.15,Version 12.2(44)SE6
TWM,DCN-NHU2F-J05-02,10.32.1.236,Version 12.2(44)SE6
TWM,DCN-NHU2F-J05-03,10.32.1.237,Version 12.2(44)SE6
TWM,DCN-NHU2F-OAFW-01,172.18.3.217,Version 12.2(55)SE3
TWM,DCN-NHU2F-OAFW-02,172.18.3.218,Version 12.2(58)SE2
TWM,NHU2F-EXMS-C3560-01,10.32.9.95,Version 15.0(2)SE6
TWM,DMZ-NHU-H06-01,172.18.2.183,Version 12.2(35)SE5
TWM,DCN-DMZ2-2F-103,10.128.129.243,Version 12.2(55)SE7
TWM,DCN-DMZ2-2F-103,10.128.129.243,Version 12.2(55)SE7
TWM,DCN-DMZ2F-103,172.18.60.74,Version 12.2(58)SE2
TWM,DCN-DMZ2F-104,172.18.60.75,Version 12.2(58)SE2
TWM,DCN-DMZ2F-105,172.18.60.254,Version 12.2(50)SE5
TWM,DCN-DMZ2F-105,172.18.60.254,Version 12.2(50)SE5
TWM,DCN-DMZ2F-106,172.18.7.193,Version 12.2(44)SE6
TWM,DCN-DMZ2F-109,172.18.7.83,Version 12.2(53)SE2
TWM,DCN-DMZ2F-110,172.18.7.78,Version 12.2(35)SE5
TWM,DCN-DMZ2F-111,172.18.7.9,Version 12.2(35)SE5
TWM,DCN-DMZ2F-112,172.18.60.38,Version 12.2(44)SE6
TWM,DCN-DMZ5F-101,10.128.1.249,Version 12.2(35)SE5
TWM,DCN-DMZ8F-101,172.18.60.239,Version 12.2(35)SE5
TWM,DCN-DMZ2-8F-101,10.128.129.244,Version 12.2(55)SE7
TWM,gcsw1-temp,172.18.97.1,Version 15.0(1)SE1
TWM,gcsw2-temp,172.18.97.2,Version 12.2(35)SE5
TWM,wrc4sw1,172.18.90.1,Version 12.2(35)SE5
TWM,wrc4sw2,172.18.90.2,Version 12.2(35)SE5
TWM,wrc4bldsw1,172.18.90.83,Version 15.0(2)SE1
TWM,wrc4bldsw2,172.18.90.84,Version 15.0(2)SE1
TWM,C11401-7206S-01,10.32.1.249,Version 12.1(1)E3
TWM,DCN-JHO-ASR903-01,172.18.0.130,Version 15.6(2)SP6
TWM,DCN-JHO-ASR903-02,172.18.0.131,Version 15.6(2)SP6
TWM,DCN-JHO-6509,172.18.0.13,Version 15.5(1)SY5
TWM,DCN-JHO-6509,172.18.0.13,Version 15.5(1)SY5
TWM,DCN-JHO6F-NTP-01,172.18.252.228,Version 15.1(2)T5
TWM,DCN-JHO6F-NTP-02,172.18.252.229,Version 15.1(2)T5
TWM,DCN-JHO6F-2960S-01,172.18.12.235, Version 15.2(2)E9
TWM,DCN-JHO6F-2960S-02,172.18.12.242,Version 15.2(2)E9
TWM,DCN-JHO8F-2960XS-01,172.18.12.234,Version 15.2(7)E1
TWM,DCN-JHO8F-2960XS-01,172.18.12.234,Version 15.2(7)E1
TWM,DCN-JHO8F-3750,172.18.161.222,Version 12.2(44)SE6
TWM,DCN-JHO8F-3750,172.18.161.222,Version 12.2(44)SE6
TWM,CHO-SRRINEMU-SW2,172.18.113.219,Version 12.1(19)EA1c
TWM,DCN-JHO9F-3750-2,172.18.161.223,Version 12.2(58)SE2
TWM,DCN-JHO9F-3750-2,172.18.161.223,Version 12.2(58)SE2
TWM,DCN-JHO9F-2960S-01,172.18.12.88,Version 15.2(2)E9
TWM,DCN-JHO9F-2960S-02,172.18.12.196,Version 15.2(2)E9
TWM,DCN-JHO9F-2960S-03,172.18.12.222,Version 15.2(2)E9
TWM,DCN-JHO9F-2960S-04,172.18.12.223,Version 15.2(2)E9
TWM,DCN-JHO9F-2960XS-01,172.18.12.58,Version 15.2(7)E1
TWM,DCN-JHO9F-2960XS-01,172.18.12.58,Version 15.2(7)E1
TWM,DCN-JHO9F-2960XS-02,172.18.12.88,Version 15.2(2)E9
TWM,DCN-JHO10F-2960XS-01,172.18.12.54,Version 15.2(7)E1
TWM,DCN-JHO10F-2960XS-01,172.18.12.54,Version 15.2(7)E1
TWM,DCN-JHO-N2950-1,172.18.113.250,Version 12.1(14)EA1
TWM,DCN-JHO-N2950-2,172.18.113.251,Version 12.1(22)EA9
TWM,DCN-JHO-101,172.18.12.249,Version 12.1(22)EA1
TWM,DCN-JHO-102,172.18.12.248,Version 12.1(20)EA1a
TWM,DCN-JHO-103-10F,172.18.12.247,Version 12.1(20)EA1a
TWM,DCN-JHO-104-8F,172.18.12.245,Version 12.1(20)EA1a
TWM,DCN-JHO10F-105,172.18.19.252,Version 12.2(55)SE7
TWM,DCN-JHO-106-6F,172.18.12.246,Version 12.1(22)EA1
TWM,DCN-JHO-108,172.18.12.244,Version 12.2(55)SE7
TWM,jho_VMS_SW1-tmp,172.18.12.27,Version 12.1(20)EA1a
TWM,A23504-2960D-07,N/A,Version 12.2(53)SE2
TWM,BR8-HUA-001,172.18.0.67,Version 15.5(3)S4b
TWM,BR8-HUA-002,172.18.0.68,Version 15.5(3)S4b
TWM,DCN-HUA-101,172.18.14.249,Version 12.1(22)EA4a
TWM,BR8-ILA-001,172.18.0.65,Version 15.5(3)S4b
TWM,BR8-ILA-002,172.18.0.66,Version 15.5(3)S4b
TWM,DCN-ILA-101,172.18.13.249,Version 12.1(22)EA13
TWM,DCN-TCH-ASR903-01,172.18.0.132,Version 15.6(2)SP6
TWM,DCN-TCH-ASR903-02,172.18.0.133,Version 15.6(2)SP6
TWM,DCN-TCH-6509,172.18.0.40,Version 15.5(1)SY5
TWM,DCN-TCH-6509,172.18.0.40,Version 15.5(1)SY5
TWM,DCN-TCH-103,172.18.31.251,Version 12.2(35)SE5
TWM,DCN-TCH-104,172.18.163.222,Version 12.2(58)SE2
TWM,DCN-TCH-104,172.18.163.222,Version 12.2(58)SE2
TWM,DCN-TCH-105,172.18.36.250,Version 12.2(37)EY
TWM,DCN-TCH-106,172.18.36.244,Version 12.2(44)SE6
TWM,tch_vms_sw1-tmp,172.18.31.27,Version 12.1(22)EA1a
TWM,TCH-NEMU-SW1-temp,172.18.132.218,Version 12.1(19)EA1c
TWM,TCH-NEMU-SW2-temp,172.18.132.219,Version 12.1(19)EA1c
TWM,BR8-TOU-001,172.18.0.79,Version 15.5(3)S4b
TWM,BR8-TOU-002,172.18.0.80,Version 15.5(3)S4b
TWM,DCN-TOU-101,172.18.35.249,Version 12.0(5)WC14
TWM,BR8-MLI-001,172.18.0.75,Version 15.5(3)S4b
TWM,BR8-MLI-002,172.18.0.76,Version 15.5(3)S4b
TWM,DCN-MLI-101,172.18.33.249,Version 12.0(5)WC14
TWM,BR8-NCS-001,172.18.0.77,Version 15.5(3)S4b
TWM,BR8-NCS-002,172.18.0.78,Version 15.5(3)S4b
TWM,DCN-NCS-101,172.18.34.249,Version 12.0(5)WC14
TWM,DCN-CJN-ASR903-01,172.18.0.134,Version 15.6(2)SP6
TWM,DCN-CJN-ASR903-02,172.18.0.135,Version 15.6(2)SP6
TWM,DCN-CJN-6509,172.18.0.23,Version 15.5(1)SY5
TWM,DCN-CJN-6509,172.18.0.23,Version 15.5(1)SY5
TWM,DCN-CJN4F-2960S-01,172.18.43.250,Version 15.2(2)E9
TWM,DCN-CJN4F-2960S-02,172.18.43.251,Version 15.2(2)E9
TWM,DCN-CJN-101,172.18.43.249,Version 12.1(22)EA3
TWM,DCN-CJN-102,172.18.43.201,Version 12.1(22)EA3
TWM,DCN-CJN-103,172.18.43.200,Version 12.1(22)EA4
TWM,DCN-CJN-104,172.18.43.245,Version 12.1(22)EA6
TWM,DCN-CJN-105,172.18.43.244,Version 12.1(22)EA6
TWM,DCN-CJN-106,172.18.142.141,Version 12.1(22)EA4
TWM,DCN-CJN-107,172.18.191.248,Version 12.2(58)SE2
TWM,DCN-CJN-108,172.18.191.249,Version 12.1(13)EA1c
TWM,DCN-CJN-109,172.18.43.247,Version 12.1(19)EA1c
TWM,DCN-CJN-110,172.18.164.222,Version 12.2(58)SE2
TWM,DCN-CJN-110,172.18.164.222,Version 12.2(58)SE2
TWM,DCN-CJN-111,172.18.43.243,Version 12.1(22)EA3
TWM,DCN-CJN-112,172.18.49.252,Version 12.2(55)SE7
TWM,A80603-3524D-01,10.96.12.249,Version 12.0(5.2)XU
TWM,DCN-TAN-101,172.18.42.249,Version 12.2(25)SEB4
TWM,DCN-TAN-102,172.18.42.248,Version 12.1(22)EA4a
TWM,DCN-TAN-103,172.18.42.27,Version 12.1(20)EA1a
TWM,TAN_VMS_SW2-tmp,172.18.42.28,Version 12.2(25)SEB1
TWM,TANSW2-DCN-tmp,172.18.42.243,Version 12.1(22)EA1
TWM,DCN-TAN-001,172.18.0.27,Version 15.5(3)S4b
TWM,DCN-TAN-002,172.18.0.28,Version 15.5(3)S4b
TWM,BR8-CYI-001,172.18.0.85,Version 15.5(3)S4b
TWM,BR8-CYI-002,172.18.0.86,Version 15.5(3)S4b
TWM,BR8-CYI-101,172.18.194.249,Version 12.2(55)SE7
TWM,BR8-CYI-102,172.18.194.248,Version 12.2(55)SE7
TWM,DCN-CYI-101,172.18.44.249,Version 12.0(5)WC14
TWM,BR8-TAT-001,172.18.0.89,Version 15.5(3)S4b
TWM,BR8-TAT-002,172.18.0.90,Version 15.5(3)S4b
TWM,BR8-TAT-101,172.18.196.249,Version 12.1(22)EA4
TWM,BR8-TAT-102,172.18.196.248,NA
TWM,DCN-TAT-101,172.18.46.249,Version 12.0(5)WC14
TWM,DCN-PHU-001,172.18.0.87,Version 15.5(3)S4b
TWM,DCN-PHU-002,172.18.0.88,Version 15.5(3)S4b
TWM,DCN-PHU-101,172.18.45.249,Version 12.0(5)WC14
TWM,DCN-PHU-102,172.18.45.248,Version 12.0(5)WC17
TWM,DCN-PHU-103,172.18.45.29,Version 12.1(22)EA1
TWM,BR8-PIN-001,172.18.0.91,Version 15.5(3)S4b
TWM,BR8-PIN-002,172.18.0.92,Version 15.5(3)S4b
TWM,DCN-PIN-101,172.18.47.249,Version 12.2(58)SE2
TWM,DCN-PIN-102,172.18.197.249,Version 12.1(22)EA4
TWM,DCN-PIN-103,172.18.197.248,Version 12.1(22)EA9
TWM,NetFlow-3,10.32.1.242,Version 15.2(6)E2
TWM,NetFlow-3,10.32.1.242,Version 15.2(6r)E
TWM,DCN-NHU-L4_TH1,172.18.2.161,"version 4.1.1-P8, build 114"
TWM,DCN-NHU-L4_TH2,172.18.2.162,"version 4.1.1-P8, build 114"
TWM,DCN-NHU-L4_C3850,172.18.2.163,Version 16.3.7
TWM,DCN-NHU-L4_C3850,172.18.2.163,Version 16.3.7
TWM,DCN-ACS-A,172.18.3.244,3.0.4.070
TWM,DCN-ACS-B,172.18.3.245,3.0.4.070
TWM,NetQoS3rd_Switch2960xStack,172.18.30.73,Version 15.2(3r)E1
TWM,NetQoS3rd_Switch2960xStack,172.18.30.73,Version 15.2(3r)E1
